PrincipalDetails,IsDuplicated,BloomFilter32Bit
jamesspall20111978,1,4293137508
jamesspall2071975,0,141863035
jamesspalm2071975,1,2555284144
jamesstearnes281933,1,95284328
jamesstearnes281933,1,95284328
jamesstearnes281933,0,95284328
jamestaslidza1231970,0,3514169144
jamestaslidza1231970,1,3514169144
jamestaslidza1231970,1,3514169144
jamestaslidza1231970,1,3514169144
jamestaslidza1231970,1,3514169144
jamestaslidza1231970,1,3514169144
jamesthorpe1341941,1,2614677094
jamesthorpe1341941,0,2614677094
jamesthorpe1341941,1,2614677094
jamestrdmurabito2071908,1,1865884309
jamestruman1891974,1,586112266
jamestruman1891974,0,586112266
jamesuhorpe1341941,1,3438622949
jamesweller1391900,0,1998356423
jameswhite3051909,1,4210202553
jameswhite3051909,0,4210202553
jamesworsley11121965,0,55353520
jameswyllie12111981,0,3640413458
jameswyllie14111981,1,1527452470
jamesxdhpurmvncrook2721951,1,1944116467
jamiecloke8101989,0,3454690508
jamiecloke8101989,1,3454690508
jamiedeath2981965,1,2208680319
jamiedeath2981965,0,2208680319
jamiedeathrzwjn2981925,1,3369718606
jamiefernando2071920,0,3051087106
jamiehashemizadeh30101923,0,4018343418
jamielando1431951,0,4118535092
jamiepaterson2121986,0,3487192318
jamiesnell521985,0,1579864959
jamievitlando1431951,1,2557237495
jamiewardle2671999,1,895298385
jamiewardle2671999,0,895298385
jamiewojciechowski23101924,1,1087462548
jamiewojciechowski23101924,0,1087462548
jamillamcdaid16111930,1,607427025
jamillamcdaid16111930,1,607427025
jamillamcdaid16111930,0,607427025
jamillamcdaid16111930,1,607427025
jamillamcdaidebukc16111930,1,2739861856
jamkullmann2441912,1,4253925045
jamreid2421977,1,97688145
janoble941996,1,479046836
japaterson1781983,1,3191783241
jaredallsopp20121951,1,2511946233
jaredallsopp20121951,1,2511946233
jaredallsopp20121951,1,2511946233
jaredallsopp20121951,1,2511946233
jaredallsopp20121951,0,2511946233
jaredallsoppd1101951,1,1952269499
jaredamlsopq20121951,1,3372454489
jaredcoleman571928,0,3311227612
jaredklemm2831977,0,4119630634
jaredklemm2831977,1,4119630634
jaredklemm2831977,1,4119630634
jaredmason641951,0,5675930
jaredmasonagtlo641951,1,219005131
jaredmeaney10121943,1,2727484250
jaredmeaney10121943,1,2727484250
jaredmeaney10121943,0,2727484250
jaredriddell2111943,0,3371611905
jaredriddell2111943,1,3371611905
jaredriddell2111943,1,3371611905
jaredwhite731964,0,1232817837
jaredwhite731964,1,1232817837
jariderrgecqdbkhltmawu221940,1,2269247079
jarodclarke4101915,1,2995840379
jarodclarke4101915,1,2995840379
jarodclarke4101915,1,2995840379
jarodclarke4101915,1,2995840379
jarodclarke4101915,0,2995840379
jarodclarke4101975,1,3592554171
jarodclarke5101915,1,1644354605
jarodfelep2141961,1,2114820285
jarodfeleppa2141961,1,186411222
jarodfeleppa2141961,0,186411222
jarodjeurblclarke4101915,1,1792846619
jarodlusted25111932,0,2340620926
jarodlusted29111932,1,3044628565
jarodmorrison30121920,0,2532452128
jarredbelperio2161919,0,1841453170
jarredrider16121940,1,955646833
jarredrider2121940,1,2594561066
jarredrider2121940,1,2594561066
jarredrider2121940,1,2594561066
jarredrider2121940,0,2594561066
jarredrider2121940,1,2594561066
jarredriderna7101999,1,1392568582
jarrodcrouch331918,1,2222828969
jarrodcrouch351918,0,558311159
jarrodgre2431960,1,2509438719
jarrodgreen2431960,0,3297214498
jarrodgreen2431960,1,3297214498
jarrodgreen2431960,1,3297214498
jarrodgreen2831960,1,1113293038
jarrodmanson881916,1,1696423957
jarrodmanson881916,0,1696423957
jarrodyevualtswmansonlskmo881916,1,1481646211
jarrydewnreidqlv2751963,1,1354348560
jarrydgeorge1081932,0,3402583896
jarrydgeorge1081932,1,3402583896
jarrydre231949,1,3187463305
jarrydreid2751963,1,4071376951
jarrydreid2751963,1,4071376951
jarrydreid2751963,1,4071376951
jarrydreid2751963,0,4071376951
jarrydseid2751963,1,1250002629
jarsedrider2121940,1,3656290153
jarybak671984,1,1940063895
jaslynjonjic211925,0,495117969
jaslynzofjonjic831925,1,717026995
jasmallacombe2671977,1,2831788460
jasmblakef20111953,1,1675345667
jasmineblake20111933,1,787783671
jasmineblake20111953,0,3584680628
jasmineblake20111953,1,3584680628
jasminecamens1341902,0,2027692839
jasmineclarke20101974,0,3529222258
jasmineegwsilvestro2071956,1,1202613083
jasminehope1841938,0,2090037768
jasmineleditschke721934,0,3403676700
jasmineleditschke721934,1,3403676700
jasminemariage221918,1,1139052300
jasminemariager221918,1,2399462724
jasminemariager221918,1,2399462724
jasminemariager221918,1,2399462724
jasminemariager221918,1,2399462724
jasminemariager221918,0,2399462724
jasminemariager221918,1,2399462724
jasminematthews11121969,0,679819691
jasminematthews11121969,1,679819691
jasminematthewsapmlo11121969,1,1132652668
jasminemattifws11121969,1,3646471706
jasminemcfadden13111976,1,3463284643
jasminemcfadden2791976,0,367858743
jasminemcfadden2791976,1,367858743
jasminemcfadden2791976,1,367858743
jasminemcfaddenapzwm2791979,1,582202924
jasminemdgaeeeo2791976,1,2767608469
jasminenarjbher221918,1,3263130969
jasminepavli841961,0,1671852266
jasminepavmi841961,1,4254755782
jasminerundle31121923,0,2141476583
jasminerundle31121923,1,2141476583
jasminerundleb31121923,1,3408913851
jasminerundlenm31101923,1,3341104902
jasminerya2101916,1,3030438920
jasminerya2101916,1,3030438920
jasmineryan2101916,0,1047313944
jasmineryan2101916,1,1047313944
jasmineryan2101916,1,1047313944
jasmineryan24111962,0,1980507562
jasminesilvestro2071903,1,3774321766
jasminesilvestro2071956,0,2921919526
jasminesilvestro2071956,1,2921919526
jasminesilvestrof1491925,1,625214452
jasminestancombe1231998,1,3266391754
jasminestancombe1931998,0,2219133938
jasminewebb1061944,0,993816113
jasminewebb1061944,1,993816113
jasminewebbt1061944,1,1198906093
jasminewebbw1061944,1,1973899199
jasminewiseman1941973,0,2205391912
jasmineyxhdprtmnmar221918,1,1182431718
jasminezrdgwebb1061944,1,943082618
jasminezrkwebbanupxbho1061944,1,4013317649
jasminkammermann1281900,0,2912119941
jasminkammermann1281900,1,2912119941
jasminkbnnesnano1281900,1,3573185093
jasminkulas1311921,0,496203919
jasminkulas1311921,1,496203919
jasminkulascz1311921,1,1370578696
jasminmxkulas1311921,1,4288962161
jasmiokul1311921,1,2339870536
jasmrundle1121923,1,3043394530
jasmynlowe1891932,0,3603337310
jasmynlowe1891932,1,3603337310
jasmynlowe1891932,1,3603337310
jasmynlowe1891932,1,3603337310
jasmynmarceta29111982,0,1399122571
jasmynmarceta29111982,1,1399122571
jasmynsimmonds11121909,1,1578994418
jasmynsimmonds11121909,0,1578994418
jasmynsimmondssahcr11121909,1,3579063810
jasmynsimmondstexv22121909,1,3927951831
jasmyntjnmpoes11121909,1,2836157432
jasmynwhite1111901,1,2452950299
jasmynwhite241921,0,2850304681
jasmynyeap851950,0,4128598439
jasonfenwick2051955,0,946193653
jasonmcmullen191928,0,1647093907
jasontebbutt2761975,0,132784024
jasontebbutt2761975,1,132784024
jasperbowerma1071939,1,1049514933
jasperbowerman1071939,0,896022032
jasperbysord2471957,0,256369777
jasperdorling1421947,1,2576074784
jasperdorling821943,1,1255714907
jasperdorling821947,1,2658524069
jasperdorling821947,1,2658524069
jasperdorling821947,0,2658524069
jasperflockhart17101921,1,954937860
jasperflockhart17101921,0,954937860
jasperflockhart17101921,1,954937860
jasperflockhart17101921,1,954937860
jasperflockhart17101921,1,954937860
jasperherbert591964,0,3611858930
jasperisola2521948,1,1163507847
jasperisola2521948,0,1163507847
jasperkuiters1251928,0,2416105532
jaspermiles3011916,0,2741193654
jaspermorr2821964,1,893187848
jaspermorrish2821964,0,2144884766
jaspermorrish2821964,1,2144884766
jaspernguyen16101946,0,1798987749
jaspernguyen16101946,1,1798987749
jaspernkuiters1251928,1,1370026493
jasperryan2121933,1,3263367339
jasperryan2121933,0,3263367339
jasperrylands1561973,0,2165485622
jaspersaoisola2521948,1,32337619
jaspersylaods1561973,1,2233941952
jaspertrowse2011997,0,3660815931
jaspertrowse2541997,1,716529693
jaspertsialafos2841922,0,817308774
jaspertsialafos2841922,1,817308774
jaspertsialafos2841922,1,817308774
jaspertsialafos2841922,1,817308774
jaspertsialafos2841922,1,817308774
jasperwebb2551978,1,3606696128
jasperwebb2551978,1,3606696128
jasperwebb2551978,1,3606696128
jasperwebb2551978,0,3606696128
jaspryan2121933,1,2085572087
jassfdrider2121940,1,3238381447
jassimrybak671984,1,1634206200
jassimrybak671984,1,1634206200
jassimrybak671984,0,1634206200
jatmineryan24111962,1,1966704730
jawatts-endresz871940,1,2210091109
jaxinjolly221925,1,1193782438
jaxinjolly221925,0,1193782438
jaxinjolly221925,1,1193782438
jaxinjolly221925,1,1193782438
jaxinjolly221952,1,3475888066
jaxinjolly231925,1,1805835364
jaxinjollyi221925,1,3660741973
jaxinmccarthy1491964,0,470461410
jaxsonryan1361927,0,967886124
jaxsonryan1361927,1,967886124
jaxsonryan1361927,1,967886124
jaxsonryan1361927,1,967886124
jaxsonryan1361927,1,967886124
jaxsonryanqf2371946,1,3890855058
jaxsonryanwqfih1361927,1,3199431229
jaxsonselth23101913,1,2746214315
jaxsonselth771913,1,198122839
jaxsonselth771913,1,198122839
jaxsonselth771913,0,198122839
jaxtons2771913,1,1220296252
jaydecrouch641925,0,3958649983
jaydedeathps1821988,1,191957963
jaydeeneberg1831975,0,1842290048
jaydeglass26121916,1,2504261212
jaydeglass26121916,0,2504261212
jaydeglass31121994,1,3413403776
jaydelazaroff2441930,1,3826685337
jaydelazaroff2441935,0,3921677227
jaydelazaroff2441935,1,3921677227
jaydemccarthy20111938,0,1948509008
jaydenblake1211902,1,2319841684
jaydenblake1211902,0,2319841684
jaydenblake1211902,1,2319841684
jaydenbrown28111929,1,3364686892
jaydenbrowne28111929,1,1971576439
jaydenbrowne28111929,1,1971576439
jaydenbrowne28111929,1,1971576439
jaydenbrowne28111929,1,1971576439
jaydenbrowne28111929,1,1971576439
jaydenbrowne28111929,0,1971576439
jaydenbrowne28111929,1,1971576439
jaydenbrownej28111929,1,1519938232
jaydenbrownepbakyci25111926,1,2674633109
jaydenclarke2131987,0,1192803604
jaydencrpwne28121929,1,4285397626
jaydendeath1821988,1,808731422
jaydendeath1821988,1,808731422
jaydendeath1821988,0,808731422
jaydendeath1821988,1,808731422
jaydenebergcakbyln1831975,1,3590844641
jaydengazzola981956,0,3664189246
jaydengazzola981956,1,3664189246
jaydengazzola981965,1,4076125153
jaydenglass3131951,0,888201343
jaydenglass3131951,1,888201343
jaydengsekulitch141931,1,556681571
jaydenhick19111985,1,1071755300
jaydenhick19111986,0,2824861945
jaydenhick19111986,1,2824861945
jaydenhickzpnbsvo1111988,1,3830837340
jaydenicmarkellos3011962,1,568578280
jaydenjiuytrgazzola981956,1,2689868948
jaydenmarkello621953,1,813530232
jaydenmarkellos111905,1,3257579739
jaydenmarkellos3011962,1,622421894
jaydenmarkellos3011962,1,622421894
jaydenmarkellos3011962,1,622421894
jaydenmarkellos3011962,1,622421894
jaydenmarkellos3011962,1,622421894
jaydenmarkellos3011962,0,622421894
jaydenmarkellos3011962,1,622421894
jaydenmarkellos3011962,1,622421894
jaydenmarkellos3141962,1,4122386024
jaydenmarkellos511973,1,74947797
jaydenmarkellosfx3091962,1,381363036
jaydenmarkellosty3011962,1,1398952728
jaydenpendle1281907,1,3457909167
jaydenpendle1581907,1,2108051111
jaydenpendle1581907,1,2108051111
jaydenpendle1581907,1,2108051111
jaydenpendle1581907,0,2108051111
jaydenpendlex1581907,1,2784708031
jaydenqutipzdbwbrowne28111929,1,2557424105
jaydenrees211935,0,2920595160
jaydensekulitch141931,1,1700605265
jaydensekulitch141931,1,1700605265
jaydensekulitch141931,0,1700605265
jaydensekulitch141931,1,1700605265
jaydensekulitch141931,1,1700605265
jaydensekulitch141931,1,1700605265
jaydenthorpe5111928,1,2132433032
jaydenthorpe5111928,0,2132433032
jaydenwhite1981959,0,318865867
jaydesekul3041931,1,2001373877
jaydespxwnlazaroffe861935,1,1743638493
jaydfeneberg1831975,1,827471880
jaydmarkellos3011962,1,4150646372
jaykobcochrane921939,1,2951135008
jaykobcochrane921939,0,2951135008
jaykobcochrane921939,1,2951135008
jaykobla17121907,1,1096112867
jaykobladyman10121907,1,2797973044
jaykobladyman17121907,1,3659125303
jaykobladyman17121907,1,3659125303
jaykobladyman17121907,0,3659125303
jaykobladyman17121908,1,2602696351
jaykobsmeaton11121982,1,2321961212
jaykobsmeaton1141912,0,1538852970
jaymefre3181996,1,791097692
jaymefrew181996,1,3194302422
jaymefrew3181996,1,819001129
jaymefrew3181996,0,819001129
jazzcampbell18121939,0,1611638621
jazzdallas2371978,0,373568662
jazzdallas2371978,1,373568662
jazzdallas2371978,1,373568662
jazzdallaswohikeuz2371978,1,1547566822
jbcksteinert1911968,1,1750071085
jbckzie28101974,1,4035204312
jbcpcwatts-endresz871940,1,3500867540
jbdkrulfs1261926,1,1168273934
jbdlakkermans1071913,1,2690307055
jbdlbrowne23111913,1,2434494111
jbdlmarcaros1131981,1,2735142874
jbdlrobson1131977,1,2323535502
jbeatton3061986,1,3966359909
jbhhahestanillo1831935,1,3687303106
jbsfeklemm2831977,1,1104968711
jbsminfryan2101916,1,3797867484
jbsmynsimmonds11121909,1,190119640
jbtmiofmatthews11121969,1,2941311139
jbtnyoyeap851950,1,2788831669
jbtpfsuspxse2011997,1,630997385
jbyefnblake1211902,1,3049272710
jbzeeoglass131951,1,4261797040
jcarbone1411940,1,2734657274
jcolemans381935,1,2784537875
jdanby18111999,1,231392906
jean-clauderya2041915,1,3375003849
jean-clauderyan2041915,0,1003944801
jean-clauderyan2041915,1,1003944801
jean-clauderyan2041915,1,1003944801
jean-clauderyan2041915,1,1003944801
jean-clauderyan2041915,1,1003944801
jean-clauderyan2041915,1,1003944801
jeapathymwxrzhdnkgesbqo1971983,1,1577209272
jebo-cmauderyan2041915,1,2544202607
jedboulter29121947,0,3576071700
jedkempton24121999,0,806092765
jedkempton24121999,1,806092765
jedkempton24121999,1,806092765
jedkempton24121999,1,806092765
jedkempton24121999,1,806092765
jedkempton2431993,1,3434317139
jedsalt22111954,0,839624891
jedsalt22111954,1,839624891
jedsalt22111954,1,839624891
jedsalt2691967,1,2597280252
jemimaapathy1971983,0,204432404
jemimaapathy1971983,1,204432404
jemimaapathy1971993,1,3172829797
jemimabelperio1101928,1,626849070
jemimabelperio1101928,0,626849070
jennaalderson2691978,0,1210036341
jennaalderson2691978,1,1210036341
jennaburleigh13111915,0,2521765769
jennaburleigh13111915,1,2521765769
jennagoode2881992,0,3890690640
jennagrosse2061978,1,2020637280
jennagrosse961993,1,2654501730
jennagrosser1371902,1,3700526819
jennagrosser1371902,1,3700526819
jennagrosser1371902,0,3700526819
jennagrosser1371902,1,3700526819
jennagrosser1371902,1,3700526819
jennagrosser1371902,1,3700526819
jennagrosser1371902,1,3700526819
jennagrosser1371932,1,1961175439
jennaisiex2231906,1,2511815684
jennakzdqburleigh13111915,1,2491812102
jennaneumann24101982,1,1074296851
jennaneumann24101982,0,1074296851
jennaryan1741933,0,4166246002
jennasalas561949,1,2383005097
jennasalas561949,0,2383005097
jennasalas561959,1,3503120174
jennashew131906,1,3148358096
jennashew2231906,0,2930568772
jennashew2231906,1,2930568772
jennashew2231906,1,2930568772
jennaskypalderson2691978,1,3904159195
jennbsalas561949,1,1368300408
jeremle messurier2771907,1,2878721023
jeremyle messurier2761907,1,1299299771
jeremyle messurier2761907,0,1299299771
jeremyle messurier2761907,1,1299299771
jeremyle messurier2761907,1,1299299771
jeremyle messurier2761907,1,1299299771
jeremymatthews2651970,0,465011150
jeremymatthews2951970,1,3195293208
jeremyuxomatthews2651970,1,927378274
jeremyvmeypumatthews2651970,1,3647592194
jeremywxvzile messurie1011907,1,2563388595
jermatthews2651970,1,3880430023
jeskuselmywefatzvonchks22121972,1,2450445187
jessebagwell14101953,1,3754439696
jessebagwell1491993,1,3214457293
jessebagwell1491993,0,3214457293
jesseher21101998,1,202358475
jesseherbert21101998,1,1722960986
jesseherbert21101998,0,1722960986
jessejukic21111941,0,741066890
jessejukic2681965,1,1585355409
jessenguyen1671947,1,2881976106
jessenguyen1671947,0,2881976106
jessenwovvincent3121903,1,1527363652
jesserankine1621972,1,2633367051
jesserankine1621972,0,2633367051
jesserankinecr15121929,1,3448217095
jesserankinekozetvm1621972,1,2808023651
jessesarnyai1151935,0,2572590717
jessesarnyai1151935,1,2572590717
jesseuwebb25111993,1,1854093572
jessevincent3121903,1,451742669
jessevincent3121903,1,451742669
jessevincent3121903,1,451742669
jessevincent3121903,1,451742669
jessevincent3121903,0,451742669
jessewebb25111993,1,2194826977
jessewebb25111993,0,2194826977
jessewhite491982,0,845949144
jessicaandretzke2521934,0,3884749786
jessicaandretzkeru2681912,1,4182258881
jessicabastiaans1291927,1,141921709
jessicabastiaans1291927,1,141921709
jessicabastiaans1291927,1,141921709
jessicabastiaans1291927,0,141921709
jessicabastiaans1291927,1,141921709
jessicabastiaans1291927,1,141921709
jessicabastiaans191927,1,215970600
jessicabastiaans2151927,1,3015712624
jessicabeams2131904,0,1651423879
jessicabeams2131904,1,1651423879
jessicabelchel1061970,1,4151497530
jessicabelchel1061970,0,4151497530
jessicaberry2981901,0,599870342
jessicaberrywldvk2981901,1,233442842
jessicablackwell15101980,0,1487516541
jessicablake21101987,0,1772043599
jessicablake21101987,1,1772043599
jessicablake21101987,1,1772043599
jessicablake21101987,1,1772043599
jessicablake21101989,1,3857655622
jessicaboyes1451961,1,3871380006
jessicaboyes1451961,0,3871380006
jessicabradshaw1541908,1,923962677
jessicabradshaw1541908,0,923962677
jessicacadman26111943,0,580580744
jessicacampbell1361930,0,1617847812
jessicacampbell1361930,1,1617847812
jessicacrook2141995,0,3786360588
jessicaditty2831950,0,4086006582
jessicadixon13111928,0,3299384426
jessicadixonc13111928,1,1377073922
jessicadonaldson11121936,0,3229089535
jessicadonaldson11121936,1,3229089535
jessicadonaldson11121936,1,3229089535
jessicaexwpkusel23121972,1,2179311754
jessicafabel681914,1,612357910
jessicafabel681914,1,612357910
jessicafabel681914,0,612357910
jessicafqnmxeradic2091912,1,2201891532
jessicagoode2011962,0,3869193984
jessicagoode2011962,1,3869193984
jessicahanna741938,0,1846741836
jessicahirzel2371971,1,391393880
jessicahirzel2371971,0,391393880
jessicaimqblackwellt15101980,1,288406002
jessicajgobastiaans1291927,1,1335465950
jessicajolly1211985,0,3425786978
jessicajolly1211985,1,3425786978
jessicajyxgcrlomman25111953,1,3432880088
jessicakranz2621988,1,1186483784
jessicakranz2621988,0,1186483784
jessicakranz2621988,1,1186483784
jessicakusel22121972,1,3680317774
jessicakusel22121972,1,3680317774
jessicakusel22121972,0,3680317774
jessicakusel22121972,1,3680317774
jessicakusel22121972,1,3680317774
jessicakusel22121972,1,3680317774
jessicakusel22121972,1,3680317774
jessicakusel22121972,1,3680317774
jessicakusel22121972,1,3680317774
jessicakusel22121972,1,3680317774
jessicakusel5121972,1,2193248049
jessicaliddy261962,0,1697554403
jessicalomman25111933,1,2821433104
jessicalomman25111953,1,2228723713
jessicalomman25111953,0,2228723713
jessicalomman25111953,1,2228723713
jessicamac neill1321916,1,2848029788
jessicamac neill1321916,1,2848029788
jessicamac neill1321916,0,2848029788
jessicamason1621932,1,926022303
jessicamason1621932,0,926022303
jessicamason1621932,1,926022303
jessicamason1621932,1,926022303
